Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
tcp.connection.synack,CS2D1,CV,3.0,0.0,0.3803122477774944,0.0833333333333333,0.03169268731479114,0.0833333333333333,0.04592087707348587,0.0,0.0,0.022404623031616142,0.0
tcp.dstport,CS2D1,CV,3.0,0.0,0.48271094225537975,0.24337365641738243,0.2921646531243371,0.24337365641738243,0.1937753460327301,0.22653867606675973,0.0,0.04088511466979976,0.0041373252868652
tcp.fin_retransmission,CS2D1,CV,3.0,0.0,0.38031225391717266,0.0833333333333333,0.03169268782643102,0.0833333333333333,0.04592083691246568,0.0,0.0,0.016772413253784122,0.0
tcp.flags.ack,CS2D1,CV,3.0,0.0,0.42626088548566987,0.09409540706750241,0.070274423547891,0.09409540706750241,0.07542291006877073,0.07836088865787624,0.0,0.02258086204528802,0.0
tcp.flags.ae,CS2D1,CV,3.0,0.0,0.426260884294389,0.09409514579086783,0.07027536126389536,0.09409514579086783,0.075422544687623,0.07836667288022317,0.0,0.02156534194946284,0.005060338973999
tcp.flags,CS2D1,CV,3.0,0.0,0.4344933521914802,0.09945014677535821,0.13473440052301786,0.09945014677535821,0.08284943033074577,0.09191364254039926,0.0,0.02439475059509272,0.0031512737274169795
tcp.flags.cwr,CS2D1,CV,3.0,0.0,0.42626087842962185,0.0940955134756399,0.0702738409741011,0.0940955134756399,0.07542251752763565,0.07836100217573876,0.0,0.021857500076293897,0.0
tcp.flags.ece,CS2D1,CV,3.0,0.0,0.4262608597356762,0.09409643672524834,0.07027518927710483,0.09409643672524834,0.07542224006134914,0.07836769186407008,0.0,0.021763944625854438,0.0
tcp.flags.fin,CS2D1,CV,3.0,0.0,0.42626087687179304,0.09409709840408802,0.07027386470538126,0.09409709840408802,0.07542243920460417,0.07836741835410657,0.0,0.01979045867919918,0.008886051177978482
tcp.flags.push,CS2D1,CV,3.0,0.0,0.42626087842962185,0.0940955134756399,0.0702738409741011,0.0940955134756399,0.07542251752763565,0.07836100217573876,0.0,0.02546787261962886,0.0032277584075927597
tcp.flags.res,CS2D1,CV,3.0,0.0,0.42626088301147125,0.09409652970261152,0.07027502956337857,0.09409652970261152,0.07542351848645241,0.07836316499726056,0.0,0.02167801856994624,0.00310187339782714
tcp.flags.reset,CS2D1,CV,3.0,0.0,0.42667186170804056,0.09782643845557418,0.10022936939587246,0.09782643845557418,0.08210147961825469,0.07962467215677335,0.0,0.01862974166870112,0.012546253204345641
tcp.flags.str,CS2D1,CV,3.0,0.0,0.434493368686138,0.0994863031732305,0.13232569557579485,0.0994863031732305,0.08291573149989802,0.09192025403654606,0.0,0.025282859802246038,0.00626258850097654
tcp.flags.syn,CS2D1,CV,3.0,0.0,0.42626087925435463,0.09409543081797318,0.07027406214689107,0.09409543081797318,0.07542239695786428,0.07836128409841109,0.0,0.02058415412902824,0.0048559188842773205
tcp.flags.urg,CS2D1,CV,3.0,0.0,0.42626086743318325,0.09409671827270623,0.07027446995662358,0.09409671827270623,0.07542274262149609,0.07836193387190833,0.0,0.02440309524536128,0.00404109954833982
tcp.hdr_len,CS2D1,CV,3.0,0.0,0.4263379341403004,0.09431268804045079,0.15390525370329372,0.09431268804045079,0.07586666183547694,0.07858301322368737,0.0,0.02911367416381832,0.00131096839904784
tcp.len,CS2D1,CV,3.0,0.0,0.4815636006109155,0.2021622271963001,0.44501363792195886,0.2021622271963001,0.22678122851111265,0.18342787491996973,0.0,0.035333538055419854,0.00312743186950682
tcp.nxtseq,CS2D1,CV,3.0,0.0,0.5259667685994677,0.27132387288225523,0.43176758305309104,0.27132387288225523,0.298662927935578,0.26784315519387725,0.0,0.11990108489990232,0.00623111724853514
tcp.options,CS2D1,CV,3.0,0.0,0.42559731080554786,0.09686857871012043,0.26372848113418823,0.09686857871012043,0.07769475294948527,0.07584371699553523,0.0,0.030636930465698202,0.0036453247070312397
tcp.options.mss,CS2D1,CV,3.0,0.0,0.3871919260101183,0.08492714891681288,0.08041533476825174,0.08492714891681288,0.05140711005099043,0.01150357700693134,0.0,0.0187305927276611,0.00937786102294918
tcp.options.mss_val,CS2D1,CV,3.0,0.0,0.3871919391142077,0.08492816779770077,0.08039089874221016,0.08492816779770077,0.0514085956039347,0.011501935427791122,0.0,0.017879247665405218,0.00343780517578124
tcp.options.sack.count,CS2D1,CV,3.0,0.0,0.38051346922468837,0.08366123573342264,0.10452538614499327,0.08366123573342264,0.046581226582172605,0.00044499749639751997,0.0,0.021926450729370058,0.00312485694885252
tcp.options.sack,CS2D1,CV,3.0,0.0,0.38052205496902836,0.08366207151396564,0.14291621371695462,0.08366207151396564,0.04658243158371574,0.00045491448550598004,0.0,0.034344530105590756,0.00623569488525388
tcp.options.sack.dsack,CS2D1,CV,3.0,0.0,0.3805091945424605,0.08365272229094153,0.10650120113265715,0.08365272229094153,0.04656402184135004,0.00043386924837093995,0.0,0.01875686645507806,0.0
tcp.options.sack.dsack_le,CS2D1,CV,3.0,0.0,0.3805134793047571,0.08364704659358815,0.14447016916676628,0.08364704659358815,0.04655311969032974,0.00043149622504133996,0.0,0.02192001342773434,0.00516309738159178
tcp.options.sack.dsack_re,CS2D1,CV,3.0,0.0,0.38051346400138,0.08364795322747584,0.13700263307037028,0.08364795322747584,0.046554547541940015,0.00043148521934262003,0.0,0.01815814971923824,0.0031352519989013604
tcp.options.sack_le,CS2D1,CV,3.0,0.0,0.38051774803058064,0.08365421191064645,0.1328109937608682,0.08365421191064645,0.04656752194949084,0.00044326650777918,0.0,0.02916555404663082,0.0
tcp.options.sack_perm,CS2D1,CV,3.0,0.0,0.38719194030548854,0.08492684223945171,0.0807565565129248,0.08492684223945171,0.051402669320633664,0.0114922485718876,0.0,0.01697750091552728,0.0
tcp.options.sack_re,CS2D1,CV,3.0,0.0,0.38051775169606017,0.08365562711163335,0.13586653716469593,0.08365562711163335,0.046569634136193264,0.00044267073943246,0.0,0.018786573410034122,0.00826697349548338
tcp.options.timestamp.tsecr,CS2D1,CV,3.0,0.0,0.4914357324376729,0.192867585540901,0.28078129911545113,0.192867585540901,0.1958163408929447,0.19725209432049834,0.0,0.10876908302307124,0.00701131820678708
tcp.options.timestamp.tsval,CS2D1,CV,3.0,0.0,0.4964146113810539,0.20654006521894078,0.36904898202234143,0.20654006521894078,0.20813803762416944,0.20628614179075316,0.0,0.040627193450927704,0.00625081062316892
tcp.options.wscale,CS2D1,CV,3.0,0.0,0.3955528356088705,0.09696395810641706,0.2821831664528186,0.09696395810641706,0.07184178937037568,0.02612334716669066,0.0,0.025107765197753863,0.0031109333038329997
tcp.options.wscale.multiplier,CS2D1,CV,3.0,0.0,0.3955528338677677,0.09694667851069559,0.2821831566635088,0.09694667851069559,0.07179791490104642,0.02612228315991586,0.0,0.026838445663452122,0.00111021995544432
tcp.options.wscale.shift,CS2D1,CV,3.0,0.0,0.39555284541402824,0.09692154790124886,0.2821831697045524,0.09692154790124886,0.071751237191146,0.02612469244998618,0.0,0.0207691669464111,0.00627689361572264
tcp.pdu.size,CS2D1,CV,3.0,0.0,0.3804107345389777,0.08447820493825377,0.09877995936743236,0.08447820493825377,0.04816688302334006,0.00023372452725378443,0.0,0.023182582855224582,0.008161544799804679
tcp.port,CS2D1,CV,3.0,0.0,0.5709136126079842,0.36790416565002393,0.7795094187198661,0.36790416565002393,0.42096758463621164,0.34161697950395836,0.0,0.11070594787597651,0.0031524658203125
tcp.reassembled.length,CS2D1,CV,3.0,0.0,0.3859375821454008,0.11770971920158431,0.25020153830447367,0.11770971920158431,0.09059536604743171,0.01204935741797222,0.0,0.02127122879028314,0.006560420989990201
tcp.segment.count,CS2D1,CV,3.0,0.0,0.380329383619386,0.08336122020068905,0.07613781175950135,0.08336122020068905,0.04597729631203002,3.9032004247468014e-05,0.0,0.019266843795776322,0.0031267166137695203
tcp.segment,CS2D1,CV,3.0,0.0,0.38326620302339875,0.11802246362229041,0.2497418631343069,0.11802246362229041,0.09783833799638461,0.0077469685830431,0.0,0.03170118331909174,0.0031529426574706996
tcp.segment.overlap,CS2D1,CV,3.0,0.0,0.38031225520009054,0.0833333333333333,0.03169268793334083,0.0833333333333333,0.04592098378588484,0.0,0.0,0.01574234962463376,0.0
tcp.segments,CS2D1,CV,3.0,0.0,0.38031224631130256,0.0833333333333333,0.031692687192608524,0.0833333333333333,0.04592067479340982,0.0,0.0,0.0168394565582275,0.0
tcp.seq,CS2D1,CV,3.0,0.0,0.5179226671295849,0.26305457582900155,0.42749225873607155,0.26305457582900155,0.2919938236300446,0.25466186394710066,0.0,0.11791911125183105,0.00658941268920894
tcp.seq_raw,CS2D1,CV,3.0,0.0,0.5731654652267902,0.372875597147293,0.7890618771271599,0.372875597147293,0.4282497361772165,0.3446795166977591,0.0,0.15402646064758302,0.004728507995605461
tcp.srcport,CS2D1,CV,3.0,0.0,0.5708965008666206,0.367841759674424,0.7797104487575733,0.367841759674424,0.4208589465239977,0.341534858277993,0.0,0.10716762542724605,0.0093905448913574
tcp.stream,CS2D1,CV,3.0,0.0,0.5171820427868254,0.29215022498770815,0.6338456906388775,0.29215022498770815,0.3293446204065189,0.26068502134014954,0.0,0.10682144165039058,0.0076598644256591405
tcp.time_delta,CS2D1,CV,3.0,0.0,0.4778005514224611,0.1999609336312908,0.41201870788316725,0.1999609336312908,0.21746247993586865,0.19662514200830988,0.0,0.1960003852844238,0.00272097587585448
tcp.time_relative,CS2D1,CV,3.0,0.0,0.5230599252121398,0.24372581821602246,0.4531581639050229,0.24372581821602246,0.2658109909572599,0.2656491968108549,0.0,0.7945579051971435,0.012521123886108359
tcp.urgent_pointer,CS2D1,CV,3.0,0.0,0.4262608798041766,0.09409526864761818,0.07027333037957094,0.09409526864761818,0.07542194747361722,0.078369623360944,0.0,0.024949979782104458,0.00314383506774902
tcp.window_size,CS2D1,CV,3.0,0.0,0.5589095197665305,0.3231028723743815,0.5762547397013842,0.3231028723743815,0.3607991022046135,0.32248423963166384,0.0,0.05337667465209957,0.00939707756042478
tcp.window_size_scalefactor,CS2D1,CV,3.0,0.0,0.5026649550942148,0.16561552200024462,0.19148519963767377,0.16561552200024462,0.15290909596260302,0.21514874214689828,0.0,0.03269352912902828,0.00504636764526366
tcp.window_size_value,CS2D1,CV,3.0,0.0,0.5588752843709948,0.32985878864519663,0.5609292614247225,0.32985878864519663,0.35695745452226596,0.3224209090308969,0.0,0.04723439216613766,0.0
tls.alert_message,CS2D1,CV,3.0,0.0,0.3805263106823996,0.08368056937116637,0.069471905285521,0.08368056937116637,0.046624112653642705,0.0005909770928667201,0.0,0.01559152603149408,0.0
tls.change_cipher_spec,CS2D1,CV,3.0,0.0,0.381780655646761,0.0857211656867734,0.08705939434996307,0.0857211656867734,0.05057065708921653,0.0035372391988246,0.0,0.02005515098571774,0.00312576293945312
tls.handshake.certificates,CS2D1,CV,3.0,0.0,0.3803122583157481,0.0833333333333333,0.03169268819297896,0.0833333333333333,0.04592072541748548,0.0,0.0,0.01717128753662104,0.0062661170959472405
tls.handshake.certificates_length,CS2D1,CV,3.0,0.0,0.3803122519927959,0.0833333333333333,0.031692687666066276,0.0833333333333333,0.04592075755961548,0.0,0.0,0.01817679405212396,0.01014251708984372
tls.handshake.challenge,CS2D1,CV,3.0,0.0,0.3803122595070289,0.0833333333333333,0.03169268829225238,0.0833333333333333,0.04592085687314482,0.0,0.0,0.015052556991577102,0.006258296966552721
tls.handshake.challenge_length,CS2D1,CV,3.0,0.0,0.38031225822411113,0.0833333333333333,0.03169268818534254,0.0833333333333333,0.04592095033420186,0.0,0.0,0.015337991714477481,0.01186237335205074
tls.handshake.ciphersuites,CS2D1,CV,3.0,0.0,0.381780655738398,0.08571512635321937,0.08698857152902424,0.08571512635321937,0.05055970139802801,0.0035350199629792397,0.0,0.022419261932373,0.00184426307678222
tls.handshake.cipher_spec_len,CS2D1,CV,3.0,0.0,0.3803122519927959,0.0833333333333333,0.031692687666066276,0.0833333333333333,0.04592075755961548,0.0,0.0,0.0169683456420898,0.0019200801849365199
tls.handshake.cipher_suites_length,CS2D1,CV,3.0,0.0,0.3824271126291153,0.08937203468005928,0.4842458643516543,0.08937203468005928,0.05781388193955885,0.0045763434689364,0.0,0.028002071380615178,0.0031254768371582
tls.handshake.client_point_len,CS2D1,CV,3.0,0.0,0.3817806658184667,0.085712166168387,0.10395301590390275,0.085712166168387,0.050582258744261074,0.0032655121578880203,0.0,0.02114224433898922,0.00312294960021972
tls.handshake.comp_method,CS2D1,CV,3.0,0.0,0.38178066490209683,0.08571101119821162,0.08735250210045345,0.08571101119821162,0.05055295904001676,0.00353541492563744,0.0,0.01891102790832514,0.0093553066253662
tls.handshake.comp_methods,CS2D1,CV,3.0,0.0,0.38178066957558326,0.08571277295390531,0.08714667637490117,0.08571277295390531,0.050556080844089336,0.00353577990043166,0.0,0.026409864425659135,0.0
tls.handshake.comp_methods_length,CS2D1,CV,3.0,0.0,0.38178065069836364,0.08571471667955606,0.08745212204832967,0.08571471667955606,0.05056037078383012,0.0035363672610801604,0.0,0.01798791885375972,0.0031473159790039
tls.handshake.epms_len,CS2D1,CV,3.0,0.0,0.38043214139761766,0.08447183965958603,0.060282202124389894,0.08447183965958603,0.04811461106736218,0.00038783339297508,0.0,0.017967605590820262,0.00322394371032714
tls.handshake.extension.heartbeat.mode,CS2D1,CV,3.0,0.0,0.38053486462870467,0.08381435705770249,0.0978948227452187,0.08381435705770249,0.046884989396160356,0.0005148629299600201,0.0,0.01880125999450678,0.01248126029968258
tls.handshake.extensions_ec_point_formats,CS2D1,CV,3.0,0.0,0.38178067369924773,0.08571808730001342,0.09225631103721368,0.08571808730001342,0.05057502574292076,0.00343643066285428,0.0,0.026067638397216743,0.00222043991088866
tls.handshake.extensions_ec_point_formats_length,CS2D1,CV,3.0,0.0,0.3820032855104236,0.08619581961106673,0.1551302823919253,0.08619581961106673,0.05155480780712982,0.00380378302406296,0.0,0.024415683746337843,0.0007160663604736199
tls.handshake.extensions_length,CS2D1,CV,3.0,0.0,0.38241854365434413,0.08932652850678915,0.48048676463136897,0.08932652850678915,0.057730173423151454,0.004562912584909501,0.0,0.02512955665588374,0.0
tls.handshake.extensions_reneg_info_len,CS2D1,CV,3.0,0.0,0.3805263052758173,0.08368164655310315,0.11503280494275543,0.08368164655310315,0.04662149524443333,0.00045894976658428005,0.0,0.02138900756835932,0.00314722061157226
tls.handshake.extensions_server_name_len,CS2D1,CV,3.0,0.0,0.3818962531416012,0.08678541404083388,0.15261228139233177,0.08678541404083388,0.05268413470495612,0.00350529594153364,0.0,0.019008159637451116,0.006269836425781219
tls.handshake.extensions_server_name_list_len,CS2D1,CV,3.0,0.0,0.3819219448541745,0.08699495751061909,0.15791391099612193,0.08699495751061909,0.05309194895167074,0.0035466882624299602,0.0,0.0192092418670654,0.00504817962646482
tls.handshake.extensions_server_name_type,CS2D1,CV,3.0,0.0,0.38178066389409,0.08571306499105624,0.10127937651484727,0.08571306499105624,0.0505808372535004,0.0033002489317308205,0.0,0.0183869838714599,0.0
tls.handshake.extensions_supported_groups,CS2D1,CV,3.0,0.0,0.381780663527542,0.08571904936670811,0.09232854330187734,0.08571904936670811,0.05057622220459722,0.0034368299404036,0.0,0.01741838455200192,0.00474686622619626
tls.handshake.extensions_supported_groups_length,CS2D1,CV,3.0,0.0,0.38200328193658106,0.08619809407904722,0.15324426558566995,0.08619809407904722,0.05155805020179569,0.0038036375252602,0.0,0.01997342109680168,0.007534980773925759
tls.handshake.g_len,CS2D1,CV,3.0,0.0,0.3803122477774944,0.0833333333333333,0.03169268731479114,0.0833333333333333,0.04592087707348587,0.0,0.0,0.019221591949462845,0.0
tls.handshake.p_len,CS2D1,CV,3.0,0.0,0.3803122774678786,0.0833333333333333,0.031692689788989856,0.0833333333333333,0.04592059413443326,0.0,0.0,0.01818966865539546,0.006250333786010741
tls.handshake.server_curve_type,CS2D1,CV,3.0,0.0,0.3803122770096937,0.0833333333333333,0.03169268975080778,0.0833333333333333,0.045920776934692605,0.0,0.0,0.01660223007202142,0.00813694000244138
tls.handshake.server_named_curve,CS2D1,CV,3.0,0.0,0.3803122444785628,0.0833333333333333,0.03169268703988018,0.0833333333333333,0.0459207841083577,0.0,0.0,0.01813244819641108,0.00142526626586914
tls.handshake.server_point_len,CS2D1,CV,3.0,0.0,0.3803122476858575,0.0833333333333333,0.03169268730715476,0.0833333333333333,0.04592078011679692,0.0,0.0,0.01955780982971188,0.00312042236328124
tls.handshake.session_id_length,CS2D1,CV,3.0,0.0,0.3820032791874714,0.08618997751214989,0.17710351398474647,0.08618997751214989,0.05152237630616905,0.00389808449520238,0.0,0.019305133819580038,0.00886459350585934
tls.handshake.session_ticket_length,CS2D1,CV,3.0,0.0,0.3803122622561385,0.0833333333333333,0.03169268852134482,0.0833333333333333,0.04592098630469904,0.0,0.0,0.0219739437103271,0.00640540122985838
tls.handshake.session_ticket_lifetime_hint,CS2D1,CV,3.0,0.0,0.38031226454706324,0.0833333333333333,0.03169268871225524,0.0833333333333333,0.04592089135100545,0.0,0.0,0.01834807395935054,0.0065627574920653995
tls.handshake.sig_hash_alg,CS2D1,CV,3.0,0.0,0.3818406112539735,0.08596336615059558,0.16607900100956385,0.08596336615059558,0.051118202948759794,0.00349120948553698,0.0,0.021963596343994102,0.006343126296997059
tls.handshake.sig_hash_algs,CS2D1,CV,3.0,0.0,0.3817806800222,0.0857135051487483,0.0956548874308912,0.0857135051487483,0.05057189527376552,0.00338247725294188,0.0,0.02031807899475092,0.0
tls.handshake.sig_hash_alg_len,CS2D1,CV,3.0,0.0,0.3820674922491579,0.08637529989592234,0.22946395801897035,0.08637529989592234,0.051921919223661184,0.00385413743034694,0.0,0.02188911437988278,0.0
tls.handshake.sig_len,CS2D1,CV,3.0,0.0,0.3803122728860292,0.0833333333333333,0.03169268940716906,0.0833333333333333,0.045920521756522045,0.0,0.0,0.01610560417175288,0.00311527252197264
tls.handshake.version,CS2D1,CV,3.0,0.0,0.3819433363178003,0.08719167664036738,0.14329027226055063,0.08719167664036738,0.05343959012309191,0.0038187709690228402,0.0,0.024506664276123004,0.0010408878326415801
tls.handshake.yc_len,CS2D1,CV,3.0,0.0,0.3803122782926115,0.0833333333333333,0.03169268985771758,0.0833333333333333,0.04592054888810664,0.0,0.0,0.01546039581298824,0.0
tls.handshake.ys_len,CS2D1,CV,3.0,0.0,0.3803122782926115,0.0833333333333333,0.03169268985771758,0.0833333333333333,0.04592054888810664,0.0,0.0,0.0183871746063232,0.0058272361755371
tls.record.length,CS2D1,CV,3.0,0.0,0.4199762818182603,0.135121073813235,0.4631622890828145,0.135121073813235,0.12549870064285282,0.08093725280125247,0.0,0.031315565109252895,0.0
tls.resumed,CS2D1,CV,3.0,0.0,0.38031225529172746,0.0833333333333333,0.03169268794097724,0.0833333333333333,0.04592096609616792,0.0,0.0,0.01809225082397458,0.00624732971191404
tls.sct.scts_length,CS2D1,CV,3.0,0.0,0.38031226308087146,0.0833333333333333,0.03169268859007258,0.0833333333333333,0.0459210010321434,0.0,0.0,0.016041898727416938,0.0
udp.checksum,CS2D1,CV,3.0,0.0,0.6423730829293492,0.4553541397566193,0.7047095074016972,0.4553541397566193,0.5092498372247611,0.4600218698143526,0.0,0.27033171653747556,0.004282522201538059
udp.checksum.status,CS2D1,CV,3.0,0.0,0.38039360254583976,0.08721675751740669,0.131617734734564,0.08721675751740669,0.07270099238916601,0.00829704233225626,0.0,0.0170859336853027,0.01140608787536616
udp.dstport,CS2D1,CV,3.0,0.0,0.42528051495603475,0.20121323661331675,0.3977652022330326,0.20121323661331675,0.18951512567206638,0.131510584075736,0.0,0.10472636222839352,0.00661478042602538
udp.length.bad,CS2D1,CV,3.0,0.0,0.3803122555666384,0.0833333333333333,0.0316926879638865,0.0833333333333333,0.04592086541853694,0.0,0.0,0.015860939025878838,0.00653719902038572
udp.length,CS2D1,CV,3.0,0.0,0.5307872330317973,0.35134161731189206,0.6756536452299178,0.35134161731189206,0.36115689937373385,0.29211080439609943,0.0,0.058970260620117156,0.0031463623046875
udp.port,CS2D1,CV,3.0,0.0,0.6398386923076282,0.3745246231217088,0.6829779689390668,0.3745246231217088,0.4139854425874413,0.4548839706479944,0.0,0.1632820606231689,0.006255531311035139
udp.possible_traceroute,CS2D1,CV,3.0,0.0,0.38046208002641135,0.08336743125152728,0.101444366692264,0.08336743125152728,0.04600719130964622,0.00024591015052026,0.0,0.01576638221740716,0.005477285385131821
udp.srcport,CS2D1,CV,3.0,0.0,0.6413884150831504,0.37958469117369886,0.7098786244626638,0.37958469117369886,0.4195902500452749,0.45888220113657774,0.0,0.16984415054321286,0.00966291427612302
udp.stream,CS2D1,CV,3.0,0.0,0.5804346845989525,0.3542369640475023,0.4718963724700642,0.3542369640475023,0.35292052715637245,0.3796806864452334,0.0,0.2974703311920166,0.009014987945556599
udp.time_delta,CS2D1,CV,3.0,0.0,0.47699570109719974,0.2543966731291599,0.4650246317433885,0.2543966731291599,0.27633510797135785,0.2043258187178667,0.0,0.2571186065673828,0.010037183761596642
udp.time_relative,CS2D1,CV,3.0,0.0,0.5166126800026849,0.20282349415606324,0.41649958570070583,0.20282349415606324,0.21511948010705084,0.2670001123088971,0.0,1.7030168533325196,0.009455394744873022
ws.col.Destination,_CS2D1_,CV,,,,,,,,,,,
_ws.col.Protocol,CS2D1,CV,3.0,0.0,0.47523191743278625,0.20061987262198047,0.3112464193101811,0.20061987262198047,0.21129069309882423,0.18342501191419341,0.0,0.05018262863159175,0.006278038024902341
ws.col.Source,_CS2D1_,CV,,,,,,,,,,,
